A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8350515463917526,0.4776119402985074,0.0541507024265644,0.2656224237427865,0.0472187607949196,0.1278134110787172,0.2774049217002237,0.556963858912146,1.0,2.0,5.0,6.0,4.0,7.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8804123711340206,0.957462686567164,0.0575862068965517,0.3297609233305853,0.1829726980803138,0.158600583090379,0.2077297539149888,0.376620554791048,1.0,2.0,4.0,4.0,3.0,3.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8762886597938145,0.5820895522388059,0.1813537675606641,0.9084913437757626,0.5365768272149964,0.2822157434402332,0.0,0.0642789889186644,4.0,6.0,6.0,5.0,1.0,2.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7938144329896908,0.5074626865671641,0.1660280970625798,0.1511129431162407,0.8397427345914694,0.1801749271137026,0.6085011185682326,0.0814804084884478,5.0,2.0,3.0,1.0,5.0,4.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8659793814432991,0.7835820895522387,0.1292464878671775,0.8651277823577905,0.3584333205796176,0.4876968163265306,0.4951534496644295,0.1875860070978489,4.0,3.0,5.0,5.0,2.0,1.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8762886597938145,0.8582089552238805,0.1463397190293742,0.8677658697444353,0.3354678431063523,0.60967927696793,0.535838908277405,0.2127543999420583,4.0,3.0,4.0,4.0,2.0,1.0,4.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8350515463917526,0.9104477611940296,0.1685823754789272,0.336356141797197,0.0107315365442999,0.0606413994169096,0.1252796420581655,0.0162960816976895,1.0,4.0,4.0,4.0,2.0,3.0,4.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.631958762886598,0.8380597014925373,0.0226564495530012,0.0511129431162407,0.0386335315594797,0.0069970845481049,0.0263821029082774,0.0190120953139711,1.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9029850746268656,0.0459770114942528,0.2588623248145095,0.0107315365442999,0.0489795918367346,0.0733780760626398,0.0434562178605055,2.0,6.0,6.0,5.0,1.0,3.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7422680412371134,0.7761194029850745,0.0459770114942528,0.1995053586150041,0.0858522923543994,0.0256559766763848,0.0787472035794183,0.0226334468023466,1.0,5.0,6.0,6.0,4.0,3.0,2.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8144329896907218,0.6417910447761194,0.0706257982120051,0.1700741962077493,0.0670721034018745,0.0180758017492711,0.0536912751677852,0.0,1.0,5.0,2.0,4.0,3.0,5.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8041237113402062,0.6791044776119403,0.0922707535121328,0.4924979389942291,0.1813629675986688,0.0305329446064139,0.1271713646532438,0.0298761497790975,1.0,6.0,6.0,3.0,4.0,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8041237113402062,0.7014925373134328,0.0145951468710089,0.0665292662819456,0.0237628413700433,0.0139941690962099,0.0334926174496644,0.0135800680814079,1.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8041237113402062,0.8470149253731343,0.013647509578544,0.1123660346248969,0.0211947846749923,0.0135696793002915,0.0158317673378076,0.0172014195697834,1.0,3.0,3.0,2.0,3.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6082474226804124,0.8880597014925372,0.0,0.1549876339653751,0.0053657682721499,0.0023323615160349,0.003579418344519,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7010309278350516,0.6791044776119403,0.0,0.0643033800494641,0.0107315365442999,0.0023323615160349,0.0250559284116331,0.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6804123711340206,0.6567164179104478,0.0,0.078318219291014,0.0214630730885998,0.0023323615160349,0.0125279642058165,0.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6804123711340206,0.8805970149253731,0.0,0.1821929101401483,0.0107315365442999,0.0023323615160349,0.007158836689038,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7113402061855671,0.6865671641791044,0.0,0.1821929101401483,0.0107315365442999,0.0046647230320699,0.0232662192393736,0.0,1.0,6.0,6.0,3.0,4.0,2.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7896907216494846,0.8059701492537313,0.0102171136653895,0.0821929101401483,0.0160973048164498,0.0034985422740524,0.0131239373601789,0.0090533787209386,1.0,4.0,4.0,2.0,2.0,4.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7835051546391752,0.7835820895522387,0.0077905491698595,0.0826051112943116,0.014308357674515,0.0038880466472303,0.0193879194630872,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8247422680412372,0.5223880597014925,0.0947407407407407,0.1844187963726298,0.1570710614769914,0.1961306122448979,0.3092223713646532,0.0208227710581589,3.0,1.0,2.0,4.0,5.0,7.0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.845360824742268,0.5820895522388059,0.0961047254150702,0.1197856553998351,0.1134473654244122,0.155601166180758,0.2566442774049217,0.0235387846744405,5.0,4.0,2.0,3.0,1.0,5.0,5.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.845360824742268,0.798507462686567,0.3439770370370371,0.371310799670239,0.6629707397895253,0.1153212827988338,0.2949046979865771,0.1738248714420221,4.0,1.0,5.0,6.0,2.0,3.0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8247422680412372,0.6343283582089552,0.3358084035759898,0.2847485572959604,0.8499376943085544,0.1471720116618075,0.5129306666666666,0.0742377055116969,5.0,3.0,4.0,6.0,2.0,1.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9175257731958764,0.7835820895522387,0.0888888888888888,0.4946413849958779,0.1315214192723222,0.0958857142857142,0.2579167606263982,0.2447128268269718,3.0,4.0,5.0,5.0,2.0,1.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.845360824742268,0.6865671641791044,0.0767228607918263,0.4273701566364385,0.1875872587943627,0.2019825072886297,0.2340939597315436,0.0312341565872383,2.0,1.0,5.0,5.0,4.0,3.0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8041237113402062,0.6567164179104478,0.0742733077905491,0.2327287716405605,0.2828360845469512,0.0629737609329446,0.1702371364653244,0.1041138552907945,1.0,3.0,5.0,4.0,2.0,6.0,7.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7731958762886598,0.8059701492537313,0.0264546615581098,0.2761747732893652,0.1370063076001139,0.0513119533527696,0.0614246085011185,0.0108640544651263,2.0,5.0,5.0,4.0,3.0,5.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7628865979381444,0.6716417910447761,0.0351213282247765,0.4342951360263808,0.063047777197762,0.1311953352769679,0.1145413870246085,0.0226334468023466,5.0,7.0,3.0,6.0,2.0,1.0,4.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7731958762886598,0.6641791044776119,0.1425287356321839,0.363396537510305,0.4174567715732672,0.2971428571428571,0.3690380313199105,0.0452668936046932,5.0,5.0,5.0,4.0,2.0,1.0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9381443298969072,0.5970149253731343,0.2584929757343551,0.3549876339653751,0.2937758129002105,0.3565597667638484,0.5195758210290828,0.0968711523140435,4.0,3.0,4.0,4.0,2.0,1.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9175257731958764,0.5970149253731343,0.1537675606641124,0.3324814509480627,0.3288904843583509,0.317201166180758,0.4347937181208053,0.1665821684652712,4.0,3.0,4.0,4.0,2.0,1.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8762886597938145,0.8014925373134327,0.1437854406130268,0.0572135201978565,0.2841710769615255,0.1012244897959183,0.2236098434004474,0.2759469834142101,1.0,3.0,7.0,4.0,2.0,5.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8556701030927837,0.6417910447761194,0.1915708812260536,0.427040395713108,0.600966046480796,0.071137026239067,0.3042505592841163,0.1511914246396755,4.0,3.0,6.0,6.0,2.0,1.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8041237113402062,0.4701492537313432,0.3490855938697318,0.3078318219291014,0.1657421430047858,0.0829294460641399,0.3137950604026845,0.0244441225465343,5.0,4.0,6.0,2.0,1.0,3.0,7.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7835051546391752,0.6865671641791044,0.1654610472541507,0.508161582852432,0.7726706311895949,0.0507941690962099,0.4340044742729306,0.490693126674875,2.0,5.0,5.0,4.0,1.0,3.0,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7731958762886598,0.6865671641791044,0.1572337164750958,0.579967023907667,0.5991771100703978,0.0571428571428571,0.4605512483221476,0.1765408850583037,4.0,7.0,3.0,6.0,1.0,2.0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7731958762886598,0.6417910447761194,0.1468710089399744,0.6074196207749382,0.6192096586061059,0.1569679300291545,0.4553807606263982,0.1991743318606503,2.0,5.0,5.0,4.0,3.0,1.0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7938144329896908,0.3582089552238806,0.2270983397190294,0.1413025556471558,0.7180374517962184,0.0890542274052478,0.367216125279642,0.0253494604186282,2.0,5.0,1.0,4.0,3.0,6.0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8144329896907218,0.5373134328358209,0.1411238825031928,0.1842539159109645,0.0959131078646806,0.0408163265306122,0.2532438478747204,0.1539074382559571,2.0,1.0,4.0,4.0,3.0,4.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8309278350515465,0.1641791044776119,0.0996168582375479,0.1718878812860676,0.8296819190811883,0.2116618075801749,0.2921700223713646,0.235387846744405,4.0,1.0,3.0,2.0,6.0,7.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8762886597938145,0.5597014925373134,0.0237547892720306,0.1283594394064303,0.2790199501517981,0.0223906705539358,0.032393736017897,0.0353081770116607,1.0,5.0,3.0,6.0,4.0,2.0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.845360824742268,0.7761194029850745,0.1616858237547892,0.0320692497938994,0.2330278147154285,0.0567533527696792,0.2040268456375839,0.0244441225465343,3.0,4.0,5.0,5.0,2.0,1.0,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8247422680412372,0.3582089552238806,0.1501072796934866,0.025391591096455,0.1006081551028118,0.0778425655976676,0.1984340044742729,0.0244441225465343,3.0,1.0,2.0,5.0,4.0,7.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8969072164948454,0.8059701492537313,0.0028556832694763,0.0440230832646331,0.0282926229453923,0.0345609329446064,0.0374049217002237,0.0126747302093141,1.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8659793814432991,0.8358208955223879,0.0012771392081736,0.0263808738664468,0.0107315365442999,0.0503790087463556,0.0493959731543624,0.0054320272325631,1.0,2.0,3.0,3.0,3.0,3.0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8762886597938145,0.6194029850746269,0.0934431673052362,0.4643033800494641,0.4730815556748736,0.3475218658892128,0.4767141118568233,0.1795013399000506,5.0,4.0,2.0,7.0,1.0,3.0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8556701030927837,0.6567164179104478,0.1654355044699872,0.5170651277823578,0.3832950605602607,0.5107871720116618,0.5413870246085012,0.0748442818859998,4.0,3.0,1.0,6.0,2.0,5.0,7.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8659793814432991,0.8059701492537313,0.1208275862068965,0.6408079142621599,0.277849139514815,0.3384046647230321,0.3991839105145414,0.1209531397117404,5.0,2.0,4.0,6.0,3.0,1.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8144329896907218,0.8880597014925372,0.0302988505747126,0.1821104699093157,0.1380461934912565,0.1121655976676384,0.1236313199105145,0.0249420583761859,3.0,3.0,3.0,3.0,1.0,2.0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.941237113402062,0.8955223880597014,0.0778952745849297,0.4098103874690849,0.1068861039812272,0.15067055393586,0.2617718120805369,0.4900593901644093,5.0,1.0,5.0,6.0,4.0,2.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7628865979381444,0.8507462686567163,0.0307305236270753,0.1336356141797197,0.1897335661032227,0.0846647230320699,0.1048751677852349,0.3268269718258854,2.0,6.0,5.0,4.0,1.0,3.0,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8556701030927837,0.6641791044776119,0.6934865900383143,0.5206100577081616,0.4024326204112473,0.3941690962099125,0.5610738255033557,0.0253494604186282,1.0,2.0,4.0,6.0,1.0,3.0,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.845360824742268,0.7761194029850745,0.1047254150702426,0.4253915910964551,0.4399929983162971,0.0886297376093294,0.1091722595078299,0.0543202723256319,3.0,2.0,5.0,7.0,4.0,1.0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.845360824742268,0.8358208955223879,0.0919540229885057,0.3627370156636438,0.0348774937689747,0.2518950437317784,0.2782997762863535,0.0271601361628159,3.0,1.0,5.0,7.0,2.0,4.0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8422680412371135,0.4701492537313432,0.0952745849297573,0.0434460016488046,0.0879985996632594,0.1446064139941691,0.2382103087248322,0.0126747302093141,3.0,1.0,2.0,4.0,4.0,4.0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8587628865979382,0.7910447761194029,0.0923524904214559,0.0937345424567188,0.128181765099736,0.2166507288629737,0.2019776286353467,0.0950604765698558,1.0,3.0,4.0,2.0,4.0,4.0,4.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8762886597938145,0.4999999999999999,0.1164980842911877,0.3636438582028029,0.1717045847087988,0.2060967930029154,0.3227991051454139,0.2972495835445788,3.0,1.0,5.0,4.0,6.0,6.0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8350515463917526,0.6791044776119403,0.1207330779054917,0.7722176422093983,0.1814606245812219,0.1749271137026239,0.2286854586129754,0.033198739769682,3.0,4.0,5.0,5.0,2.0,1.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.845360824742268,0.8880597014925372,0.0312899106002554,0.1935696619950535,0.1307906016336553,0.0326530612244898,0.0492170022371364,0.0416455421163178,4.0,3.0,5.0,6.0,2.0,1.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8350515463917526,0.7014925373134328,0.0280970625798212,0.1855729596042868,0.0523162406534621,0.0405247813411078,0.1196868008948545,0.0226334468023466,1.0,6.0,2.0,5.0,4.0,3.0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8041237113402062,0.5895522388059701,0.2222222222222222,1.0,0.7002327595155704,0.2174927113702623,0.3740492170022371,0.0543202723256319,5.0,2.0,4.0,3.0,1.0,6.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8515463917525774,0.3731343283582089,0.1144776500638569,0.0433635614179719,0.1043888754273687,0.2459591836734694,0.325075615212528,0.1864996016513362,4.0,2.0,1.0,3.0,4.0,4.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8360824742268042,0.4925373134328357,0.1273486590038314,0.0818631492168178,0.208492291982659,0.1795918367346938,0.3535946308724832,0.1176939233722025,3.0,1.0,2.0,4.0,5.0,6.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8113402061855671,0.1343283582089552,0.1257982120051085,0.0503709810387469,0.3832499988383112,0.2991253644314868,0.3313199105145414,0.0407402042442239,4.0,1.0,3.0,2.0,5.0,5.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7422680412371134,0.753731343283582,0.1264367816091954,0.3260511129431162,0.0590234509936496,0.0419825072886297,0.246979865771812,0.443615557325994,4.0,6.0,2.0,5.0,3.0,1.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8041237113402062,0.6194029850746269,0.1315453384418901,0.172959604286892,0.0324092403637857,0.0573760932944606,0.3300223534675615,0.2833707539653798,4.0,2.0,1.0,2.0,5.0,6.0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8144329896907218,0.8432835820895522,0.210727969348659,0.5179719703215169,0.3219460963289979,0.0287650145772594,0.0954505592841163,0.1240312884768595,2.0,4.0,4.0,4.0,3.0,1.0,4.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8247422680412372,0.6567164179104478,0.4501915708812261,0.0509480626545754,0.4721876079491969,0.0379008746355685,0.141834451901566,0.0316868255232852,4.0,2.0,1.0,5.0,3.0,6.0,6.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7938144329896908,0.6940298507462687,0.1685823754789272,0.2934872217642209,0.3326776328732978,0.0862973760932944,0.0,0.1570761208082856,2.0,1.0,5.0,3.0,4.0,5.0,5.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8969072164948454,0.4029850746268656,0.1226053639846743,0.0938994229183841,0.1548410481830859,0.0856303206997084,0.1196116331096196,0.1993282392989063,3.0,1.0,4.0,4.0,4.0,4.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8144329896907218,0.3955223880597014,0.1226053639846743,0.0422918384171475,0.1484525537467276,0.1430507288629737,0.1595829977628635,0.0362135148837546,3.0,1.0,2.0,3.0,3.0,3.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8969072164948454,0.9104477611940296,0.0823243933588761,0.1555647155812036,0.2505813783094033,0.0408163265306122,0.1184196868008948,0.35609654523068,1.0,2.0,4.0,3.0,4.0,4.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88659793814433,0.4850746268656716,0.1098339719029374,0.0550700741962077,0.1019495971708493,0.0244897959183673,0.1336322147651006,0.5748895487796045,1.0,2.0,4.0,3.0,4.0,4.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7628865979381444,0.544776119402985,0.0485312899106002,0.3619126133553174,0.1287784385315991,0.1745935860058309,0.2976035794183445,0.0479829072209748,4.0,4.0,1.0,4.0,2.0,3.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8041237113402062,0.7761194029850745,0.0574712643678161,0.3891178895300906,0.1918262157293612,0.2717201166180758,0.3597315436241611,0.0244441225465343,6.0,6.0,3.0,5.0,2.0,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8762886597938145,0.7313432835820896,0.1794380587484036,0.1355317394888705,0.3058487915125479,0.1602658892128279,0.236241610738255,0.1451075541392047,1.0,1.0,3.0,2.0,2.0,3.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8226804123711341,0.4179104477611939,0.1202043422733078,0.2545754328112118,0.3831158546315075,0.7262973527696793,0.6126174317673377,0.1677591076989932,5.0,1.0,3.0,6.0,2.0,4.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8195876288659795,0.5373134328358209,0.1463243933588761,0.3088211046990931,0.4568565241104735,0.679050752186589,0.5906040268456376,0.0426776272905048,4.0,2.0,3.0,4.0,1.0,3.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.820618556701031,0.4104477611940298,0.3355402298850575,0.2731244847485573,0.8702203198403544,0.7264256326530613,0.6260724653243849,0.1853226624176142,3.0,1.0,4.0,5.0,6.0,6.0,2.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8608247422680413,0.2052238805970149,0.2496372924648787,0.3034624896949711,0.1474985308794759,0.2122448979591836,0.2784,0.0248424712102556,5.0,3.0,4.0,5.0,2.0,1.0,5.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8402061855670104,0.7761194029850745,0.4842068965517241,0.4131079967023908,0.1748639490674407,0.3166833819241982,0.3924438478747203,0.0258836097631636,5.0,1.0,3.0,5.0,4.0,2.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8762886597938145,0.753731343283582,0.0076628352490421,0.070156636438582,0.0405415987570562,0.025138192419825,0.0427543624161073,0.0045266893604693,1.0,3.0,2.0,5.0,4.0,5.0,5.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8762886597938145,0.8507462686567163,0.0076628352490421,0.0638087386644682,0.0117070332161767,0.0086927113702623,0.0144805369127516,0.0325921633953791,1.0,2.0,3.0,3.0,3.0,3.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8762886597938145,0.6343283582089552,0.0102809706257982,0.0680131904369332,0.0253650597761073,0.0130215743440233,0.0556438478747203,0.0217281089302527,1.0,3.0,2.0,5.0,4.0,5.0,5.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8659793814432991,0.8529850746268656,0.0126845466155811,0.0798845836768342,0.0258748077619615,0.0139941690962099,0.0325136465324384,0.0193108568117621,1.0,3.0,2.0,4.0,4.0,4.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.845360824742268,0.7388059701492536,0.0163473818646232,0.0455894476504534,0.0229966096607803,0.0279883381924198,0.1365297539149888,0.0117693923372202,2.0,5.0,4.0,6.0,1.0,3.0,6.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8247422680412372,0.8194029850746268,0.0247765006385696,0.0720527617477329,0.0726525024049105,0.0620408163265306,0.0913360178970917,0.019917433186065,1.0,3.0,3.0,3.0,3.0,2.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8556701030927837,0.6641791044776119,0.1074278416347381,0.4882110469909315,0.1252660066206498,0.351213970845481,0.395029995525727,0.0606576374302889,3.0,1.0,3.0,3.0,3.0,3.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8969072164948454,0.5074626865671641,0.0431392081736909,0.1763396537510304,0.0321946096328997,0.0865562682215743,0.1529199105145414,0.20852647207938,2.0,1.0,3.0,5.0,5.0,5.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88659793814433,0.7761194029850745,0.0387790549169859,0.2062654575432811,0.1512170082920758,0.0744233236151603,0.1390604026845637,0.1386796552473383,4.0,5.0,5.0,5.0,3.0,2.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8247422680412372,0.6791044776119403,0.039272030651341,0.1746084089035449,0.0469504723813121,0.1139941690962099,0.1548098434004474,0.0735587021076265,5.0,5.0,4.0,5.0,2.0,3.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.845360824742268,0.708955223880597,0.0456577266922094,0.1948062654575433,0.068413545469912,0.1026239067055393,0.1378076062639821,0.0766187441153038,4.0,1.0,2.0,3.0,5.0,4.0,5.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8762886597938145,0.7164179104477612,0.0422605363984674,0.3173124484748557,0.1108277973539486,0.079937026239067,0.1134675615212528,0.1329217063808213,1.0,2.0,5.0,6.0,3.0,4.0,6.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8288659793814432,0.6940298507462687,0.332727969348659,0.3112943116240725,0.1405917139595645,0.227405247813411,0.2737646532438479,0.0556782791337727,6.0,1.0,6.0,5.0,3.0,2.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8195876288659795,0.6791044776119403,0.1963882503192848,0.2853256389117889,0.1006907879342029,0.1593772594752186,0.2613852348993288,0.0357608459477076,4.0,1.0,2.0,5.0,3.0,3.0,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7474226804123711,0.7119402985074625,0.0,0.0529266281945589,0.0912180606265494,0.0340524781341107,0.0348098434004474,0.0041645542116317,1.0,3.0,3.0,2.0,3.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7876288659793814,0.7686567164179104,0.0874457215836526,0.2425391591096455,0.0444607559030346,0.0396501457725947,0.0743928411633109,0.0672666038965742,2.0,4.0,4.0,4.0,1.0,3.0,4.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8164948453608248,0.6343283582089552,0.027757343550447,0.1413849958779884,0.2141370802049607,0.0075148688046647,0.0486800894854586,0.0172014195697834,1.0,3.0,3.0,2.0,3.0,3.0,3.0
